"path","status","category","rationale","presentInPreSealBaseline","acceptedCommitCandidate"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AG/AG-008__metals__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AG/AG-009__hydrogens__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AH/AH-001__chain__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AH/AH-002__resi__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AH/AH-003__name__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AH/AH-004__elem__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AH/AH-005__within-4-of__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AH/AH-006__all-within-of-organic__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AH/AH-007__byres__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AH/AH-008__neighbor__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AH/AH-009__extend__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AH/AH-010__all-and__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AH/AH-011__or-all__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AH/AH-012__not__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AH/AH-013__chain-a__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AH/AH-014__chain-a__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AH/AH-015__resi-abc__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AH/AH-016__b__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AH/AH-017__q__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AH/AH-018__unknown-selector-xyz__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AH/AH-019__chain-a-and-and-name-ca__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AI/AI-001__all-within-1-of-organic__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AI/AI-002__all-within-nan-of-organic__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AI/AI-003__all-within-infinity-of-organic__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AI/AI-004__all-within-abc-of-organic__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AI/AI-005__organic-expand-2__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AI/AI-006__resi-4-9__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AJ/AJ-001__chain-a__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AJ/AJ-002__chain-a__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AJ/AJ-003__chain-a__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AJ/AJ-004__chain-a__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AJ/AJ-005__chain-a__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AJ/AJ-006__chain-a__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AJ/AJ-007__polymer-protein-and-chain-a__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AJ/AJ-008__polymer-protein-and-chain-a__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AK/AK-001__chain-a__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AK/AK-002__chain-a__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AK/AK-003__chain-a__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AL/AL-001__byres-polymer-protein-within-4-0-of-organic__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AL/AL-002__byres-polymer-protein-and-chain-a-within-4-0-of-organic__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AL/AL-003__byres-polymer-protein-and-not-resn-gly-within-4-0-of-organic__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AL/AL-004__byres-polymer-protein-within-4-0-of-organic-and-elem-o-n__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AL/AL-005__byres-polymer-protein-within-4-0-of-organic-and-name-ca__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AM/AM-001__polymer-protein-and-backbone__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AM/AM-002__polymer-protein-and-sidechain__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AM/AM-003__polymer-protein-and-backbone-or-polymer-protein-and-sidechain__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AN/AN-001__organic__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AN/AN-002__organic-and-elem-c__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AN/AN-003__organic-and-elem-n__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AN/AN-004__organic-and-elem-o__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AN/AN-005__organic-and-donors__IMPLEMENTED_WITH_LIMITATION.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AN/AN-006__organic-and-acceptors__IMPLEMENTED_WITH_LIMITATION.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AN/AN-007__neighbor-organic__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AN/AN-008__bymolecule-organic__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AN/AN-009__byring-organic__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AN/AN-010__polymer-protein-within-3-of-organic__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AN/AN-011__polymer-protein-within-4-of-organic__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AN/AN-012__polymer-protein-within-5-of-organic__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AN/AN-013__byres-polymer-protein-within-4-of-organic__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AO/AO-001__solvent__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AO/AO-002__solvent-and-elem-o__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AO/AO-003__solvent-within-3-5-of-organic__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AO/AO-004__byres-solvent-within-3-5-of-organic__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AP/AP-001__metals__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AP/AP-002__inorganic__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AP/AP-003__metals-within-4-of-organic__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AP/AP-004__polymer-protein-within-3-of-metals__PERFORMANCE_TIMEOUT.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AP/AP-005__byres-polymer-protein-within-3-of-metals__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AQ/AQ-001__model-mini-protein-pdb-and-chain-a__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AQ/AQ-002__model-mini-protein-pdb-and-chain-a__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AQ/AQ-003__chain-a__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AQ/AQ-004__model-mini-protein-pdb-and-resi-45__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AQ/AQ-005__model-mini-protein-pdb-and-resi-45__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AR/AR-001__select-testsel-chain-a__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AR/AR-002__enabled__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AR/AR-003__visible__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AS/AS-001__select-pocket-byres-polymer-protein-within-4-of-organic__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AS/AS-002__show-sticks-pocket__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AS/AS-003__show-surface-pocket__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AS/AS-004__show-mesh-pocket__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AS/AS-005__hide-sticks-pocket__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AS/AS-006__hide-surface-pocket__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AS/AS-007__hide-mesh-pocket__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AT/AT-001__select-residue45-resi-45__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AT/AT-002__color-magenta-residue45__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AT/AT-003__none__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AT/AT-004__select-residue45-resi-45__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AU/AU-001__name-ca__PERFORMANCE_TIMEOUT.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AU/AU-002__resi-45__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AU/AU-003__chain-a__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AU/AU-004__organic__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AU/AU-005__all__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AV/AV-001-01__resi-45__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AV/AV-001-02__none__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AV/AV-001-03__organic__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AV/AV-001-04__none__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AV/AV-001-05__chain-a__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AV/AV-001-06__none__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AV/AV-002-01__resi-45__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AV/AV-002-02__none__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AV/AV-002-03__organic__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AV/AV-002-04__none__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AV/AV-002-05__chain-a__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AV/AV-002-06__none__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AV/AV-003-01__resi-45__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AV/AV-003-02__none__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AV/AV-003-03__organic__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AV/AV-003-04__none__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AV/AV-003-05__chain-a__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AV/AV-003-06__none__EMPTY_VALID.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
"verification/large-molecule-4v6f/20-selection-a-bf-4v6f/evidence/AV/AV-004-01__resi-45__PASS.png","??","F. BULK_EVIDENCE — DO NOT COMMIT","Bulk evidence, runtime output, or generated artifact; retained locally/external and excluded.","True","False"
