testId,category,query,priorFixture,priorExpectedClassification,applicability,executionStatus,sourceScanCount,sourceScanMembershipHash,screenshot,notes
"AV-013-02","AV","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-013-03","AV","organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-013-04","AV","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-013-05","AV","chain A","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-013-06","AV","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-014-01","AV","resi 45","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-014-02","AV","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-014-03","AV","organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-014-04","AV","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-014-05","AV","chain A","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-014-06","AV","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-015-01","AV","resi 45","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-015-02","AV","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-015-03","AV","organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-015-04","AV","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-015-05","AV","chain A","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-015-06","AV","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-016-01","AV","resi 45","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-016-02","AV","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-016-03","AV","organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-016-04","AV","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-016-05","AV","chain A","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-016-06","AV","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-017-01","AV","resi 45","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-017-02","AV","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-017-03","AV","organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-017-04","AV","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-017-05","AV","chain A","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-017-06","AV","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-018-01","AV","resi 45","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-018-02","AV","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-018-03","AV","organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-018-04","AV","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-018-05","AV","chain A","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-018-06","AV","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-019-01","AV","resi 45","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-019-02","AV","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-019-03","AV","organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-019-04","AV","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-019-05","AV","chain A","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-019-06","AV","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-020-01","AV","resi 45","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-020-02","AV","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-020-03","AV","organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-020-04","AV","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-020-05","AV","chain A","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AV-020-06","AV","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-001-001","AW","chain A","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-001-002","AW","name CA","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-001-003","AW","resi 45","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-001-004","AW","organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-001-005","AW","solvent","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","6","ac4eb51c83dd565771f0514c9873aa089c0e45a0fada0db6ef4534b1e91654b8","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-001-006","AW","all","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","307345","9995b6d7acc8eaab70000a8949a72ef96070d799b7c7304e29e50f2b5285c68d","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-001-007","AW","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-001-008","AW","byres (polymer.protein within 4 of organic)","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-002-001","AW","chain A","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-002-002","AW","name CA","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-002-003","AW","resi 45","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-002-004","AW","organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-002-005","AW","solvent","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","6","ac4eb51c83dd565771f0514c9873aa089c0e45a0fada0db6ef4534b1e91654b8","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-002-006","AW","all","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","307345","9995b6d7acc8eaab70000a8949a72ef96070d799b7c7304e29e50f2b5285c68d","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-002-007","AW","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-002-008","AW","byres (polymer.protein within 4 of organic)","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-003-001","AW","chain A","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-003-002","AW","name CA","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-003-003","AW","resi 45","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-003-004","AW","organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-003-005","AW","solvent","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","6","ac4eb51c83dd565771f0514c9873aa089c0e45a0fada0db6ef4534b1e91654b8","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-003-006","AW","all","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","307345","9995b6d7acc8eaab70000a8949a72ef96070d799b7c7304e29e50f2b5285c68d","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-003-007","AW","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-003-008","AW","byres (polymer.protein within 4 of organic)","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-004-001","AW","chain A","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-004-002","AW","name CA","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-004-003","AW","resi 45","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-004-004","AW","organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-004-005","AW","solvent","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","6","ac4eb51c83dd565771f0514c9873aa089c0e45a0fada0db6ef4534b1e91654b8","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-004-006","AW","all","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","307345","9995b6d7acc8eaab70000a8949a72ef96070d799b7c7304e29e50f2b5285c68d","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-004-007","AW","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-004-008","AW","byres (polymer.protein within 4 of organic)","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-005-001","AW","chain A","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-005-002","AW","name CA","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-005-003","AW","resi 45","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-005-004","AW","organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-005-005","AW","solvent","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","6","ac4eb51c83dd565771f0514c9873aa089c0e45a0fada0db6ef4534b1e91654b8","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-005-006","AW","all","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","307345","9995b6d7acc8eaab70000a8949a72ef96070d799b7c7304e29e50f2b5285c68d","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-005-007","AW","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-005-008","AW","byres (polymer.protein within 4 of organic)","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-006-001","AW","chain A","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-006-002","AW","name CA","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-006-003","AW","resi 45","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-006-004","AW","organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-006-005","AW","solvent","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","6","ac4eb51c83dd565771f0514c9873aa089c0e45a0fada0db6ef4534b1e91654b8","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-006-006","AW","all","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","307345","9995b6d7acc8eaab70000a8949a72ef96070d799b7c7304e29e50f2b5285c68d","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-006-007","AW","none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-006-008","AW","byres (polymer.protein within 4 of organic)","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-007-001","AW","chain A","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-007-002","AW","name CA","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-007-003","AW","resi 45","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-007-004","AW","organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"AW-007-005","AW","solvent","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","6","ac4eb51c83dd565771f0514c9873aa089c0e45a0fada0db6ef4534b1e91654b8","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
