test_id,query,fixture,Mole parser,PyMOL parser,Mole count,PyMOL count,Mole hash,PyMOL hash,exact membership,visual pass,final status,notes
"K-005","bysegi (resi 45)","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"K-006","byfragment (organic)","tests/fixtures/mini-protein.pdb","IMPLEMENTED_WITH_LIMITATION","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"K-007","byring (organic)","tests/fixtures/ring-ligand.pdb","PASS","BLOCKED","6","","76f66b09e9bbcbd70ba9a51b33041723ad6239a0255dfce294e7f58d1944ee50","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"K-008","byres (chain A or chain B)","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","12","","99a8d7c32b17ac977b722304d827f56c408975b3352922a9d01184bceb7a5e13","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"K-009","(byres chain A) or chain B","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","12","","99a8d7c32b17ac977b722304d827f56c408975b3352922a9d01184bceb7a5e13","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"L-001","chain A and resi 45 and name CA","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"L-002","neighbor (chain A and resi 45 and name CA)","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"L-003","neighbor organic","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"M-001","bound_to (chain A and resi 45 and name CA)","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"M-002","neighbor (chain A and resi 45 and name CA)","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"N-001","(chain A and resi 45 and name CA) extend 1","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"N-002","(chain A and resi 45 and name CA) extend 2","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"N-003","(chain A and resi 45 and name CA) extend 3","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"O-001","polymer.protein within 4.0 of organic","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","4","","5e87571a702fdb295b46849f8f819cc7dc141f4b9ae602c3385bc511e77d5642","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"O-002","all within 4.0 of organic","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","6","","740a4bac22b6a4381fc9945738ebe84c7ac149b703e20ad96bb0be9d916bfc3c","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"O-003","solvent within 4.0 of organic","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"O-004","metals within 5.0 of organic","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"O-005","chain A within 4.0 of organic","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","6","","740a4bac22b6a4381fc9945738ebe84c7ac149b703e20ad96bb0be9d916bfc3c","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"O-006","all within 0 of organic","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","2","","ca1ac9be36fba3e743490eff671bb5ab7e4d99ffa51d365f2b20957c37684cce","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"O-007","all within 0.1 of organic","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","2","","ca1ac9be36fba3e743490eff671bb5ab7e4d99ffa51d365f2b20957c37684cce","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"O-008","all within 100 of organic","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","12","","99a8d7c32b17ac977b722304d827f56c408975b3352922a9d01184bceb7a5e13","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"P-001","organic around 4.0","tests/fixtures/mini-protein.pdb","INVALID_EXPECTED","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"P-002","all within 4.0 of organic","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","6","","740a4bac22b6a4381fc9945738ebe84c7ac149b703e20ad96bb0be9d916bfc3c","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"P-003","resi 45 around 3","tests/fixtures/mini-protein.pdb","INVALID_EXPECTED","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"Q-001","all near_to 4.0 of organic","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","4","","5e87571a702fdb295b46849f8f819cc7dc141f4b9ae602c3385bc511e77d5642","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"Q-002","all within 4.0 of organic","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","6","","740a4bac22b6a4381fc9945738ebe84c7ac149b703e20ad96bb0be9d916bfc3c","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"R-001","all beyond 4.0 of organic","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","6","","3c22d113aed410c608c47fdbd4205cf66d5900849a5a51e6091707c8b7032b1a","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"R-002","all beyond 8.0 of organic","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"R-003","all beyond 20.0 of organic","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"S-001","organic expand 2","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","3","","fb03c8b72f5c196206cc4e4491a1d5968670136505b60bb2b5803c5d1b3de0d9","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"S-002","organic expand 4","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","6","","740a4bac22b6a4381fc9945738ebe84c7ac149b703e20ad96bb0be9d916bfc3c","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"S-003","organic expand 6","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","11","","b7e6d3a9712dc75e98df0ae9bc86f5354a15237694bff0b3e53ee7b220ce3a74","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"S-004","organic extend 4","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","2","","ca1ac9be36fba3e743490eff671bb5ab7e4d99ffa51d365f2b20957c37684cce","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"T-001","organic gap 1.0","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","5","","c9c391e0c9d4a305b872475ea0151cf0ca3108ceaafdf48d6fdb30e35be43041","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"T-002","organic gap 2.0","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","2","","94c8dce9d271b118cfbbbd271c3f7133281043948d7af5420d17ffaab6a731bb","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"U-001","b < 100","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","12","","99a8d7c32b17ac977b722304d827f56c408975b3352922a9d01184bceb7a5e13","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"U-002","b < 50","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","12","","99a8d7c32b17ac977b722304d827f56c408975b3352922a9d01184bceb7a5e13","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"U-003","b >= 20","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","12","","99a8d7c32b17ac977b722304d827f56c408975b3352922a9d01184bceb7a5e13","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"U-004","polymer.protein and b > 30","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"U-005","b < -999","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"U-006","b > 99999","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"V-001","q < 1.0","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"V-002","q = 1.0","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","12","","99a8d7c32b17ac977b722304d827f56c408975b3352922a9d01184bceb7a5e13","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"V-003","q > 0.5","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","12","","99a8d7c32b17ac977b722304d827f56c408975b3352922a9d01184bceb7a5e13","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"W-001","ss H","tests/fixtures/g1c-secondary-formal.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"W-002","ss S","tests/fixtures/g1c-secondary-formal.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"W-003","ss L","tests/fixtures/g1c-secondary-formal.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"W-004","ss H+S","tests/fixtures/g1c-secondary-formal.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"W-005","polymer.protein and ss H","tests/fixtures/g1c-secondary-formal.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"X-001","formal_charge = 1","tests/fixtures/charged.pqr","IMPLEMENTED_WITH_LIMITATION","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"X-002","formal_charge = -1","tests/fixtures/charged.pqr","IMPLEMENTED_WITH_LIMITATION","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"X-003","partial_charge < 0","tests/fixtures/charged.pqr","PASS","BLOCKED","2","","332b0c0b8484243a7aa8b05f6fc62c4bcb7e62f912e7b5f2a30c03684d490419","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"X-004","partial_charge > 0","tests/fixtures/charged.pqr","PASS","BLOCKED","1","","9f8d445ba30158b06eb3186cdf0aad520d0c3e81fd1f7a0bb638901a2cb74e20","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"Y-001","x < 0","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"Y-002","x > 0","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","10","","846eee7bf0e65a7fd3a8491f5def062409e4bd4932f5cb904c787e3813a9a9fc","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"Y-003","y < 0","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","2","","ca1ac9be36fba3e743490eff671bb5ab7e4d99ffa51d365f2b20957c37684cce","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"Y-004","z > 0","tests/fixtures/mini-protein.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"Y-005","polymer.protein and x > 0","tests/fixtures/mini-protein.pdb","PASS","BLOCKED","7","","9ceb339b9905db10bc94297fde0f2ec770431c9334541a1b5f7be6c605f212d5","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"Z-001","state 1","tests/fixtures/multistate.pdb","PASS","BLOCKED","4","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"Z-002","state 2","tests/fixtures/multistate.pdb","EMPTY_VALID","BLOCKED","0","","4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"Z-003","present","tests/fixtures/multistate.pdb","PASS","BLOCKED","4","","4b5c885ad70cacaa6a6c1cbdbd7d0b9f403913b1d88d7018a9d8120ba923dca6","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
"Z-004","present","tests/fixtures/multistate.pdb","PASS","BLOCKED","4","","4b5c885ad70cacaa6a6c1cbdbd7d0b9f403913b1d88d7018a9d8120ba923dca6","","false","true","BLOCKED_PYMOL","Pinned PyMOL runtime is unavailable in this environment; exact comparison was not fabricated."
